PaperID,Paper,Authors,Year,FigureOrTable,MotionType,MotionPlane,MeasurementMethod,HealthyOnly,SampleSize,Direction,Loaded,HT_Elevation_deg,GH_Elevation_deg,ST_UpwardRotation_deg,ST_PosteriorTilt_deg,ST_InternalRotation_deg,SC_Elevation_deg,SC_PosteriorRotation_deg,AC_UpwardRotation_deg,GH_Plane_deg,GH_ExternalRotation_deg,Mean,SD,SEM,ConfidenceInterval,DataSource,ExtractionMethod,Notes
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,10,,,,37.367,,,,,,37.367,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST internal rotation; original paper convention; y=-2E-05x^3+0.0058x^2-0.5583x+42.39. No interpolation or smoothing.
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,60,,,,-35.650,,,,,,-35.650,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (380, 1847). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,60,,,,-34.371,,,,,,-34.371,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (380, 1832). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,65,,,,-35.480,,,,,,-35.480,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (402, 1845). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,65,,,,-34.115,,,,,,-34.115,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (402, 1829). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,70,,,,-34.115,,,,,,-34.115,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (424, 1829). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,70,,,,-29.424,,,,,,-29.424,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (424, 1774). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,75,,,,-34.542,,,,,,-34.542,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (445, 1834). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,75,,,,-33.774,,,,,,-33.774,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (445, 1825). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,80,,,,-34.286,,,,,,-34.286,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (467, 1831). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,80,,,,-33.518,,,,,,-33.518,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (467, 1822). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,85,,,,-34.115,,,,,,-34.115,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (489, 1829). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,85,,,,-31.642,,,,,,-31.642,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (489, 1800). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,90,,,,-33.945,,,,,,-33.945,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (510, 1827). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,90,,,,-33.177,,,,,,-33.177,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (510, 1818). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,95,,,,-33.603,,,,,,-33.603,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (532, 1823). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,95,,,,-30.448,,,,,,-30.448,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (532, 1786). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,100,,,,-33.006,,,,,,-33.006,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (554, 1816). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,100,,,,-29.680,,,,,,-29.680,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (554, 1777). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,105,,,,-32.409,,,,,,-32.409,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (575, 1809). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,105,,,,-28.657,,,,,,-28.657,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (575, 1765). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,110,,,,-31.727,,,,,,-31.727,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (597, 1801). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,110,,,,-27.463,,,,,,-27.463,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (597, 1751). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,115,,,,-30.704,,,,,,-30.704,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (618, 1789). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,115,,,,-26.098,,,,,,-26.098,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (618, 1735). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,120,,,,-29.424,,,,,,-29.424,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (640, 1774). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,120,,,,-24.648,,,,,,-24.648,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (640, 1718). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,125,,,,-27.719,,,,,,-27.719,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (662, 1754). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,125,,,,-26.951,,,,,,-26.951,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (662, 1745). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,130,,,,-25.672,,,,,,-25.672,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (683, 1730). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,130,,,,-20.981,,,,,,-20.981,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (683, 1675). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,135,,,,-22.857,,,,,,-22.857,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (705, 1697). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,135,,,,-22.090,,,,,,-22.090,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (705, 1688). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,147,,,,-10.405,,,,,,-10.405,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (757, 1551). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 3C,Dynamic scapular-plane abduction,40 degrees anterior to frontal,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,147,,,,-9.552,,,,,,-9.552,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_InternalRotation_deg; estimated digitization uncertainty +/- 0.5 deg; value retained in the original paper convention; selected pixel center (757, 1541). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 4A,Dynamic sagittal-plane flexion,Sagittal plane,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,16,,,4.246,,,,,,,4.246,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_PosteriorTilt_deg; estimated digitization uncertainty +/- 0.6 deg; value retained in the original paper convention; selected pixel center (189, 446). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 4A,Dynamic sagittal-plane flexion,Sagittal plane,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,16,,,5.202,,,,,,,5.202,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_PosteriorTilt_deg; estimated digitization uncertainty +/- 0.6 deg; value retained in the original paper convention; selected pixel center (189, 437). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 4A,Dynamic sagittal-plane flexion,Sagittal plane,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,25,,,4.352,,,,,,,4.352,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_PosteriorTilt_deg; estimated digitization uncertainty +/- 0.6 deg; value retained in the original paper convention; selected pixel center (228, 445). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 4A,Dynamic sagittal-plane flexion,Sagittal plane,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,25,,,5.096,,,,,,,5.096,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_PosteriorTilt_deg; estimated digitization uncertainty +/- 0.6 deg; value retained in the original paper convention; selected pixel center (228, 438). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 4A,Dynamic sagittal-plane flexion,Sagittal plane,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,30,,,4.565,,,,,,,4.565,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_PosteriorTilt_deg; estimated digitization uncertainty +/- 0.6 deg; value retained in the original paper convention; selected pixel center (250, 443). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 4A,Dynamic sagittal-plane flexion,Sagittal plane,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,30,,,5.308,,,,,,,5.308,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_PosteriorTilt_deg; estimated digitization uncertainty +/- 0.6 deg; value retained in the original paper convention; selected pixel center (250, 436). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 4A,Dynamic sagittal-plane flexion,Sagittal plane,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,35,,,4.989,,,,,,,4.989,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_PosteriorTilt_deg; estimated digitization uncertainty +/- 0.6 deg; value retained in the original paper convention; selected pixel center (272, 439). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 4A,Dynamic sagittal-plane flexion,Sagittal plane,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,35,,,5.945,,,,,,,5.945,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_PosteriorTilt_deg; estimated digitization uncertainty +/- 0.6 deg; value retained in the original paper convention; selected pixel center (272, 430). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 4A,Dynamic sagittal-plane flexion,Sagittal plane,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,40,,,5.414,,,,,,,5.414,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_PosteriorTilt_deg; estimated digitization uncertainty +/- 0.6 deg; value retained in the original paper convention; selected pixel center (294, 435). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 4A,Dynamic sagittal-plane flexion,Sagittal plane,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Lowering,False,40,,,6.263,,,,,,,6.263,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_PosteriorTilt_deg; estimated digitization uncertainty +/- 0.6 deg; value retained in the original paper convention; selected pixel center (294, 427). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
McClure2001,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,McClure PW; Michener LA; Sennett BJ; Karduna AR,2001,Figure 4A,Dynamic sagittal-plane flexion,Sagittal plane,Bone-fixed scapular electromagnetic sensor; humeral cuff sensor; thorax skin sensor,True,8,Raising,False,45,,,5.839,,,,,,,5.839,,,,Kinematics paper.pdf / McClure et.al (duplicate files),Digitized,"Variable: ST_PosteriorTilt_deg; estimated digitization uncertainty +/- 0.6 deg; value retained in the original paper convention; selected pixel center (316, 431). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
